actor_id,type,frame,speed (m/s),heading (rad),yaw_rate (rad/s)
d7f9aa76f8164fd7b043da901503ef16,pedestrian,60,1.48,2.32,0.017
d7f9aa76f8164fd7b043da901503ef16,pedestrian,61,1.48,2.322,0.017
d7f9aa76f8164fd7b043da901503ef16,pedestrian,62,1.48,2.323,0.017
d7f9aa76f8164fd7b043da901503ef16,pedestrian,63,1.48,2.325,0.017
d7f9aa76f8164fd7b043da901503ef16,pedestrian,64,1.48,2.327,0.017
d7f9aa76f8164fd7b043da901503ef16,pedestrian,65,0.0,2.328,0.017
d7f9aa76f8164fd7b043da901503ef16,pedestrian,66,0.0,0.0,-23.285
d7f9aa76f8164fd7b043da901503ef16,pedestrian,67,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,68,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,69,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,70,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,71,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,72,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,73,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,74,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,75,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,76,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,77,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,78,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,79,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,80,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,81,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,82,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,83,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,84,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,85,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,86,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,87,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,88,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,89,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,90,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,91,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,92,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,93,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,94,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,95,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,96,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,97,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,98,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,99,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,100,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,101,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,102,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,103,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,104,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,105,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,106,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,107,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,108,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,109,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,110,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,111,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,112,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,113,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,114,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,115,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,116,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,117,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,118,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,119,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,120,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,121,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,122,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,123,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,124,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,125,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,126,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,127,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,128,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,129,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,130,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,131,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,132,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,133,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,134,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,135,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,136,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,137,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,138,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,139,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,140,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,141,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,142,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,143,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,144,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,145,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,146,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,147,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,148,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,149,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,150,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,151,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,152,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,153,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,154,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,155,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,156,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,157,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,158,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,159,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,160,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,161,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,162,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,163,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,164,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,165,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,166,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,167,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,168,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,169,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,170,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,171,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,172,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,173,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,174,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,175,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,176,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,177,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,178,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,179,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,180,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,181,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,182,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,183,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,184,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,185,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,186,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,187,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,188,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,189,0.0,0.0,0.0
d7f9aa76f8164fd7b043da901503ef16,pedestrian,190,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,0,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,1,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,2,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,3,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,4,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,5,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,6,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,7,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,8,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,9,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,10,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,11,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,12,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,13,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,14,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,15,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,16,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,17,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,18,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,19,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,20,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,21,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,22,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,23,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,24,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,25,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,26,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,27,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,28,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,29,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,30,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,31,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,32,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,33,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,34,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,35,0.02,-0.416,-4.164
d76647cebfc04503905d477d62edbb7c,unknown,36,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,37,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,38,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,39,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,40,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,41,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,42,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,43,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,44,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,45,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,46,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,47,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,48,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,49,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,50,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,51,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,52,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,53,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,54,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,55,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,56,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,57,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,58,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,59,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,60,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,61,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,62,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,63,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,64,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,65,0.09,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,66,0.09,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,67,0.09,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,68,0.09,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,69,0.09,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,70,0.04,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,71,0.04,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,72,0.04,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,73,0.04,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,74,0.04,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,75,0.04,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,76,0.04,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,77,0.04,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,78,0.04,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,79,0.04,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,80,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,81,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,82,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,83,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,84,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,85,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,86,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,87,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,88,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,89,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,90,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,91,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,92,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,93,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,94,0.02,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,95,0.17,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,96,0.17,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,97,0.17,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,98,0.17,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,99,0.17,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,100,0.31,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,101,0.31,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,102,0.31,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,103,0.31,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,104,0.31,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,105,0.04,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,106,0.04,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,107,0.04,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,108,0.04,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,109,0.04,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,110,0.12,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,111,0.12,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,112,0.12,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,113,0.12,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,114,0.12,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,115,0.01,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,116,0.01,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,117,0.01,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,118,0.01,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,119,0.01,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,120,0.0,-0.416,0.0
d76647cebfc04503905d477d62edbb7c,unknown,121,0.0,-0.0,4.164
d76647cebfc04503905d477d62edbb7c,unknown,122,0.0,-0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,123,0.0,-0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,124,0.0,-0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,125,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,126,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,127,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,128,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,129,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,130,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,131,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,132,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,133,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,134,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,135,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,136,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,137,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,138,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,139,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,140,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,141,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,142,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,143,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,144,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,145,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,146,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,147,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,148,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,149,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,150,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,151,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,152,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,153,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,154,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,155,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,156,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,157,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,158,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,159,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,160,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,161,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,162,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,163,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,164,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,165,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,166,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,167,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,168,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,169,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,170,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,171,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,172,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,173,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,174,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,175,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,176,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,177,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,178,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,179,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,180,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,181,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,182,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,183,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,184,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,185,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,186,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,187,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,188,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,189,0.0,0.0,0.0
d76647cebfc04503905d477d62edbb7c,unknown,190,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,0,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,1,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,2,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,3,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,4,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,5,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,6,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,7,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,8,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,9,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,10,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,11,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,12,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,13,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,14,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,15,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,16,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,17,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,18,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,19,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,20,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,21,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,22,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,23,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,24,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,25,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,26,0.0,0.0,0.0
1511e02cbd80490299371149ed7eb269,pedestrian,27,0.0,0.0,0.0
